year,city,month,overnight_stays,bezirk,nr
2011,Ehrwald,12,31791,RE,70807
2011,Elbigenalp,1,11030,RE,70808
2011,Elbigenalp,2,12850,RE,70808
2011,Elbigenalp,3,9607,RE,70808
2011,Elbigenalp,4,6090,RE,70808
2011,Elbigenalp,5,3389,RE,70808
2011,Elbigenalp,6,8032,RE,70808
2011,Elbigenalp,7,13997,RE,70808
2011,Elbigenalp,8,13433,RE,70808
2011,Elbigenalp,9,9213,RE,70808
2011,Elbigenalp,10,7169,RE,70808
2011,Elbigenalp,11,3834,RE,70808
2011,Elbigenalp,12,6965,RE,70808
2011,Elmen,1,1347,RE,70809
2011,Elmen,2,1356,RE,70809
2011,Elmen,3,1650,RE,70809
2011,Elmen,4,502,RE,70809
2011,Elmen,5,500,RE,70809
2011,Elmen,6,1076,RE,70809
2011,Elmen,7,2698,RE,70809
2011,Elmen,8,2557,RE,70809
2011,Elmen,9,1134,RE,70809
2011,Elmen,10,463,RE,70809
2011,Elmen,11,33,RE,70809
2011,Elmen,12,981,RE,70809
2011,Forchach,1,250,RE,70810
2011,Forchach,2,23,RE,70810
2011,Forchach,3,85,RE,70810
2011,Forchach,4,102,RE,70810
2011,Forchach,5,44,RE,70810
2011,Forchach,6,65,RE,70810
2011,Forchach,7,233,RE,70810
2011,Forchach,8,302,RE,70810
2011,Forchach,9,25,RE,70810
2011,Forchach,10,58,RE,70810
2011,Forchach,11,0,RE,70810
2011,Forchach,12,20,RE,70810
2011,Grän,1,45637,RE,70811
2011,Grän,2,41976,RE,70811
2011,Grän,3,34386,RE,70811
2011,Grän,4,18018,RE,70811
2011,Grän,5,18415,RE,70811
2011,Grän,6,35555,RE,70811
2011,Grän,7,38827,RE,70811
2011,Grän,8,49772,RE,70811
2011,Grän,9,39415,RE,70811
2011,Grän,10,31108,RE,70811
2011,Grän,11,13555,RE,70811
2011,Grän,12,26141,RE,70811
2011,Gramais,1,857,RE,70812
2011,Gramais,2,813,RE,70812
2011,Gramais,3,71,RE,70812
2011,Gramais,4,459,RE,70812
2011,Gramais,5,470,RE,70812
2011,Gramais,6,1559,RE,70812
2011,Gramais,7,1543,RE,70812
2011,Gramais,8,2718,RE,70812
2011,Gramais,9,1408,RE,70812
2011,Gramais,10,710,RE,70812
2011,Gramais,11,52,RE,70812
2011,Gramais,12,895,RE,70812
2011,Häselgehr,1,1144,RE,70813
2011,Häselgehr,2,2021,RE,70813
2011,Häselgehr,3,1762,RE,70813
2011,Häselgehr,4,953,RE,70813
2011,Häselgehr,5,828,RE,70813
2011,Häselgehr,6,2687,RE,70813
2011,Häselgehr,7,5660,RE,70813
2011,Häselgehr,8,4564,RE,70813
2011,Häselgehr,9,1875,RE,70813
2011,Häselgehr,10,859,RE,70813
2011,Häselgehr,11,194,RE,70813
2011,Häselgehr,12,683,RE,70813
2011,Heiterwang,1,3945,RE,70814
2011,Heiterwang,2,4430,RE,70814
2011,Heiterwang,3,3140,RE,70814
2011,Heiterwang,4,778,RE,70814
2011,Heiterwang,5,800,RE,70814
2011,Heiterwang,6,2917,RE,70814
2011,Heiterwang,7,5521,RE,70814
2011,Heiterwang,8,6533,RE,70814
2011,Heiterwang,9,3265,RE,70814
2011,Heiterwang,10,1581,RE,70814
2011,Heiterwang,11,152,RE,70814
2011,Heiterwang,12,2292,RE,70814
2011,Hinterhornbach,1,237,RE,70815
2011,Hinterhornbach,2,210,RE,70815
2011,Hinterhornbach,3,83,RE,70815
2011,Hinterhornbach,4,52,RE,70815
2011,Hinterhornbach,5,189,RE,70815
2011,Hinterhornbach,6,852,RE,70815
2011,Hinterhornbach,7,1286,RE,70815
2011,Hinterhornbach,8,1854,RE,70815
2011,Hinterhornbach,9,1330,RE,70815
2011,Hinterhornbach,10,267,RE,70815
2011,Hinterhornbach,11,4,RE,70815
2011,Hinterhornbach,12,236,RE,70815
2011,Höfen,1,5139,RE,70816
2011,Höfen,2,5323,RE,70816
2011,Höfen,3,4055,RE,70816
2011,Höfen,4,1605,RE,70816
2011,Höfen,5,1107,RE,70816
2011,Höfen,6,4232,RE,70816
2011,Höfen,7,7216,RE,70816
2011,Höfen,8,7212,RE,70816
2011,Höfen,9,4457,RE,70816
2011,Höfen,10,2923,RE,70816
2011,Höfen,11,273,RE,70816
2011,Höfen,12,4020,RE,70816
2011,Holzgau,1,14354,RE,70817
2011,Holzgau,2,14787,RE,70817
2011,Holzgau,3,15409,RE,70817
2011,Holzgau,4,8936,RE,70817
2011,Holzgau,5,5549,RE,70817
2011,Holzgau,6,9029,RE,70817
2011,Holzgau,7,15714,RE,70817
2011,Holzgau,8,17471,RE,70817
2011,Holzgau,9,11294,RE,70817
2011,Holzgau,10,3961,RE,70817
2011,Holzgau,11,978,RE,70817
2011,Holzgau,12,7604,RE,70817
2011,Jungholz,1,9670,RE,70818
2011,Jungholz,2,8422,RE,70818
2011,Jungholz,3,6490,RE,70818
2011,Jungholz,4,838,RE,70818
2011,Jungholz,5,1990,RE,70818
2011,Jungholz,6,5445,RE,70818
2011,Jungholz,7,5308,RE,70818
2011,Jungholz,8,8267,RE,70818
2011,Jungholz,9,6568,RE,70818
2011,Jungholz,10,3814,RE,70818
2011,Jungholz,11,210,RE,70818
2011,Jungholz,12,5281,RE,70818
2011,Kaisers,1,413,RE,70819
2011,Kaisers,2,227,RE,70819
2011,Kaisers,3,404,RE,70819
2011,Kaisers,4,236,RE,70819
2011,Kaisers,5,134,RE,70819
2011,Kaisers,6,511,RE,70819
2011,Kaisers,7,447,RE,70819
2011,Kaisers,8,612,RE,70819
2011,Kaisers,9,619,RE,70819
2011,Kaisers,10,180,RE,70819
2011,Kaisers,11,25,RE,70819
2011,Kaisers,12,184,RE,70819
2011,Lechaschau,1,2781,RE,70820
2011,Lechaschau,2,2886,RE,70820
2011,Lechaschau,3,2113,RE,70820
2011,Lechaschau,4,1595,RE,70820
2011,Lechaschau,5,1327,RE,70820
2011,Lechaschau,6,2992,RE,70820
2011,Lechaschau,7,4443,RE,70820
2011,Lechaschau,8,4904,RE,70820
2011,Lechaschau,9,3211,RE,70820
2011,Lechaschau,10,1252,RE,70820
2011,Lechaschau,11,761,RE,70820
2011,Lechaschau,12,2294,RE,70820
2011,Lermoos,1,71842,RE,70821
2011,Lermoos,2,70722,RE,70821
2011,Lermoos,3,63352,RE,70821
2011,Lermoos,4,14139,RE,70821
2011,Lermoos,5,16999,RE,70821
2011,Lermoos,6,39788,RE,70821
2011,Lermoos,7,52175,RE,70821
2011,Lermoos,8,60357,RE,70821
2011,Lermoos,9,38425,RE,70821
2011,Lermoos,10,25396,RE,70821
2011,Lermoos,11,12470,RE,70821
2011,Lermoos,12,38340,RE,70821
2011,Musau,1,107,RE,70822
2011,Musau,2,34,RE,70822
2011,Musau,3,72,RE,70822
2011,Musau,4,88,RE,70822
2011,Musau,5,128,RE,70822
2011,Musau,6,885,RE,70822
2011,Musau,7,285,RE,70822
2011,Musau,8,460,RE,70822
2011,Musau,9,334,RE,70822
2011,Musau,10,261,RE,70822
2011,Musau,11,26,RE,70822
2011,Musau,12,81,RE,70822
2011,Namlos,1,603,RE,70823
2011,Namlos,2,421,RE,70823
2011,Namlos,3,449,RE,70823
2011,Namlos,4,130,RE,70823
2011,Namlos,5,112,RE,70823
2011,Namlos,6,467,RE,70823
2011,Namlos,7,656,RE,70823
2011,Namlos,8,708,RE,70823
2011,Namlos,9,493,RE,70823
2011,Namlos,10,376,RE,70823
2011,Namlos,11,21,RE,70823
2011,Namlos,12,318,RE,70823
2011,Nesselwängle,1,11636,RE,70824
2011,Nesselwängle,2,12498,RE,70824
2011,Nesselwängle,3,9809,RE,70824
2011,Nesselwängle,4,1891,RE,70824
2011,Nesselwängle,5,3113,RE,70824
2011,Nesselwängle,6,8637,RE,70824
2011,Nesselwängle,7,11618,RE,70824
2011,Nesselwängle,8,14934,RE,70824
2011,Nesselwängle,9,11195,RE,70824
2011,Nesselwängle,10,5787,RE,70824
2011,Nesselwängle,11,666,RE,70824
2011,Nesselwängle,12,6240,RE,70824
2011,Pfafflar,1,498,RE,70825
2011,Pfafflar,2,748,RE,70825
2011,Pfafflar,3,1141,RE,70825
2011,Pfafflar,4,490,RE,70825
2011,Pfafflar,5,268,RE,70825
2011,Pfafflar,6,1623,RE,70825
2011,Pfafflar,7,2300,RE,70825
2011,Pfafflar,8,3097,RE,70825
2011,Pfafflar,9,1585,RE,70825
2011,Pfafflar,10,925,RE,70825
2011,Pfafflar,11,196,RE,70825
2011,Pfafflar,12,379,RE,70825
2011,Pflach,1,414,RE,70826
2011,Pflach,2,611,RE,70826
2011,Pflach,3,563,RE,70826
2011,Pflach,4,516,RE,70826
2011,Pflach,5,545,RE,70826
2011,Pflach,6,758,RE,70826
2011,Pflach,7,1277,RE,70826
2011,Pflach,8,1029,RE,70826
2011,Pflach,9,671,RE,70826
2011,Pflach,10,361,RE,70826
2011,Pflach,11,124,RE,70826
2011,Pflach,12,464,RE,70826
2011,Pinswang,1,675,RE,70827
2011,Pinswang,2,1072,RE,70827
2011,Pinswang,3,753,RE,70827
2011,Pinswang,4,1183,RE,70827
2011,Pinswang,5,1265,RE,70827
2011,Pinswang,6,1752,RE,70827
2011,Pinswang,7,2631,RE,70827
2011,Pinswang,8,2748,RE,70827
2011,Pinswang,9,1699,RE,70827
2011,Pinswang,10,1288,RE,70827
2011,Pinswang,11,178,RE,70827
2011,Pinswang,12,1086,RE,70827
2011,Reutte,1,6005,RE,70828
2011,Reutte,2,7601,RE,70828
2011,Reutte,3,6387,RE,70828
2011,Reutte,4,6423,RE,70828
2011,Reutte,5,7514,RE,70828
2011,Reutte,6,10088,RE,70828
2011,Reutte,7,10278,RE,70828
2011,Reutte,8,12661,RE,70828
2011,Reutte,9,10550,RE,70828
2011,Reutte,10,7629,RE,70828
2011,Reutte,11,4084,RE,70828
2011,Reutte,12,5317,RE,70828
2011,Schattwald,1,7092,RE,70829
2011,Schattwald,2,6798,RE,70829
2011,Schattwald,3,5105,RE,70829
2011,Schattwald,4,736,RE,70829
2011,Schattwald,5,1357,RE,70829
2011,Schattwald,6,4219,RE,70829
2011,Schattwald,7,4200,RE,70829
2011,Schattwald,8,6063,RE,70829
2011,Schattwald,9,5527,RE,70829
2011,Schattwald,10,2396,RE,70829
2011,Schattwald,11,324,RE,70829
2011,Schattwald,12,2916,RE,70829
2011,Stanzach,1,3601,RE,70830
2011,Stanzach,2,4097,RE,70830
2011,Stanzach,3,3259,RE,70830
2011,Stanzach,4,905,RE,70830
2011,Stanzach,5,380,RE,70830
2011,Stanzach,6,2371,RE,70830
2011,Stanzach,7,7635,RE,70830
2011,Stanzach,8,5292,RE,70830
2011,Stanzach,9,1917,RE,70830
2011,Stanzach,10,684,RE,70830
2011,Stanzach,11,124,RE,70830
2011,Stanzach,12,1710,RE,70830
2011,Steeg,1,8887,RE,70831
2011,Steeg,2,9499,RE,70831
2011,Steeg,3,11606,RE,70831
2011,Steeg,4,3610,RE,70831
2011,Steeg,5,896,RE,70831
2011,Steeg,6,5645,RE,70831
2011,Steeg,7,10694,RE,70831
2011,Steeg,8,11713,RE,70831
2011,Steeg,9,8426,RE,70831
2011,Steeg,10,2993,RE,70831
2011,Steeg,11,74,RE,70831
2011,Steeg,12,5012,RE,70831
2011,Tannheim,1,47255,RE,70832
2011,Tannheim,2,46638,RE,70832
2011,Tannheim,3,32853,RE,70832
2011,Tannheim,4,9524,RE,70832
2011,Tannheim,5,10216,RE,70832
2011,Tannheim,6,30751,RE,70832
2011,Tannheim,7,35946,RE,70832
2011,Tannheim,8,46485,RE,70832
2011,Tannheim,9,41899,RE,70832
2011,Tannheim,10,24219,RE,70832
2011,Tannheim,11,7104,RE,70832
2011,Tannheim,12,22523,RE,70832
2011,Vils,1,516,RE,70833
2011,Vils,2,592,RE,70833
2011,Vils,3,641,RE,70833
2011,Vils,4,737,RE,70833
2011,Vils,5,886,RE,70833
2011,Vils,6,1732,RE,70833
2011,Vils,7,2203,RE,70833
2011,Vils,8,2350,RE,70833
2011,Vils,9,1566,RE,70833
2011,Vils,10,2672,RE,70833
2011,Vils,11,319,RE,70833
2011,Vils,12,709,RE,70833
2011,Vorderhornbach,1,552,RE,70834
2011,Vorderhornbach,2,202,RE,70834
2011,Vorderhornbach,3,951,RE,70834
2011,Vorderhornbach,4,224,RE,70834
2011,Vorderhornbach,5,265,RE,70834
2011,Vorderhornbach,6,717,RE,70834
2011,Vorderhornbach,7,1472,RE,70834
2011,Vorderhornbach,8,1296,RE,70834
2011,Vorderhornbach,9,880,RE,70834
2011,Vorderhornbach,10,182,RE,70834
2011,Vorderhornbach,11,4,RE,70834
2011,Vorderhornbach,12,296,RE,70834
2011,Wängle,1,5538,RE,70835
2011,Wängle,2,4172,RE,70835
2011,Wängle,3,3859,RE,70835
2011,Wängle,4,1468,RE,70835
2011,Wängle,5,3330,RE,70835
2011,Wängle,6,5011,RE,70835
2011,Wängle,7,6411,RE,70835
2011,Wängle,8,7729,RE,70835
2011,Wängle,9,5453,RE,70835
2011,Wängle,10,2984,RE,70835
2011,Wängle,11,437,RE,70835
2011,Wängle,12,3006,RE,70835
2011,Weißenbach am Lech,1,2714,RE,70836
2011,Weißenbach am Lech,2,2716,RE,70836
2011,Weißenbach am Lech,3,2025,RE,70836
2011,Weißenbach am Lech,4,1180,RE,70836
2011,Weißenbach am Lech,5,1571,RE,70836
2011,Weißenbach am Lech,6,4090,RE,70836
2011,Weißenbach am Lech,7,5047,RE,70836
2011,Weißenbach am Lech,8,7667,RE,70836
2011,Weißenbach am Lech,9,4533,RE,70836
2011,Weißenbach am Lech,10,2885,RE,70836
2011,Weißenbach am Lech,11,889,RE,70836
2011,Weißenbach am Lech,12,2117,RE,70836
2011,Zöblen,1,4475,RE,70837
2011,Zöblen,2,4954,RE,70837
2011,Zöblen,3,3185,RE,70837
2011,Zöblen,4,653,RE,70837
2011,Zöblen,5,755,RE,70837
2011,Zöblen,6,3167,RE,70837
2011,Zöblen,7,3370,RE,70837
2011,Zöblen,8,4740,RE,70837
2011,Zöblen,9,4152,RE,70837
2011,Zöblen,10,1938,RE,70837
2011,Zöblen,11,84,RE,70837
2011,Zöblen,12,2089,RE,70837
2011,Achenkirch,1,44585,SZ,70901
2011,Achenkirch,2,44283,SZ,70901
2011,Achenkirch,3,31485,SZ,70901
2011,Achenkirch,4,16565,SZ,70901
2011,Achenkirch,5,14688,SZ,70901
2011,Achenkirch,6,34044,SZ,70901
2011,Achenkirch,7,45263,SZ,70901
2011,Achenkirch,8,55638,SZ,70901
2011,Achenkirch,9,35620,SZ,70901
2011,Achenkirch,10,30564,SZ,70901
2011,Achenkirch,11,12440,SZ,70901
2011,Achenkirch,12,25801,SZ,70901
2011,Aschau im Zillertal,1,43781,SZ,70902
2011,Aschau im Zillertal,2,43005,SZ,70902
2011,Aschau im Zillertal,3,40570,SZ,70902
2011,Aschau im Zillertal,4,19847,SZ,70902
2011,Aschau im Zillertal,5,7112,SZ,70902
2011,Aschau im Zillertal,6,30057,SZ,70902
2011,Aschau im Zillertal,7,49047,SZ,70902
2011,Aschau im Zillertal,8,63368,SZ,70902
2011,Aschau im Zillertal,9,23852,SZ,70902
2011,Aschau im Zillertal,10,15286,SZ,70902
2011,Aschau im Zillertal,11,2713,SZ,70902
2011,Aschau im Zillertal,12,22527,SZ,70902
2011,Brandberg,1,6070,SZ,70903
2011,Brandberg,2,6605,SZ,70903
2011,Brandberg,3,4757,SZ,70903
2011,Brandberg,4,1070,SZ,70903
2011,Brandberg,5,519,SZ,70903
2011,Brandberg,6,1856,SZ,70903
2011,Brandberg,7,3925,SZ,70903
2011,Brandberg,8,4764,SZ,70903
2011,Brandberg,9,1890,SZ,70903
2011,Brandberg,10,585,SZ,70903
2011,Brandberg,11,193,SZ,70903
2011,Brandberg,12,3025,SZ,70903
2011,Bruck am Ziller,1,6205,SZ,70904
2011,Bruck am Ziller,2,6457,SZ,70904
2011,Bruck am Ziller,3,5770,SZ,70904
2011,Bruck am Ziller,4,2680,SZ,70904
2011,Bruck am Ziller,5,1447,SZ,70904
2011,Bruck am Ziller,6,2659,SZ,70904
2011,Bruck am Ziller,7,4107,SZ,70904
2011,Bruck am Ziller,8,4746,SZ,70904
2011,Bruck am Ziller,9,2440,SZ,70904
2011,Bruck am Ziller,10,1671,SZ,70904
2011,Bruck am Ziller,11,601,SZ,70904
2011,Bruck am Ziller,12,1971,SZ,70904
2011,Buch bei Jenbach,1,1375,SZ,70905
2011,Buch bei Jenbach,2,1554,SZ,70905
2011,Buch bei Jenbach,3,1353,SZ,70905
2011,Buch bei Jenbach,4,949,SZ,70905
2011,Buch bei Jenbach,5,947,SZ,70905
2011,Buch bei Jenbach,6,1459,SZ,70905
2011,Buch bei Jenbach,7,2524,SZ,70905
2011,Buch bei Jenbach,8,2661,SZ,70905
2011,Buch bei Jenbach,9,1545,SZ,70905
2011,Buch bei Jenbach,10,878,SZ,70905
2011,Buch bei Jenbach,11,819,SZ,70905
2011,Buch bei Jenbach,12,1186,SZ,70905
2011,Eben am Achensee,1,104839,SZ,70907
2011,Eben am Achensee,2,98870,SZ,70907
2011,Eben am Achensee,3,65294,SZ,70907
2011,Eben am Achensee,4,29063,SZ,70907
2011,Eben am Achensee,5,53170,SZ,70907
2011,Eben am Achensee,6,104136,SZ,70907
2011,Eben am Achensee,7,133387,SZ,70907
2011,Eben am Achensee,8,153755,SZ,70907
2011,Eben am Achensee,9,105451,SZ,70907
2011,Eben am Achensee,10,67144,SZ,70907
2011,Eben am Achensee,11,13604,SZ,70907
2011,Eben am Achensee,12,53527,SZ,70907
2011,Finkenberg,1,54085,SZ,70908
2011,Finkenberg,2,55549,SZ,70908
2011,Finkenberg,3,52312,SZ,70908
2011,Finkenberg,4,22256,SZ,70908
2011,Finkenberg,5,4006,SZ,70908
2011,Finkenberg,6,19794,SZ,70908
2011,Finkenberg,7,33762,SZ,70908
2011,Finkenberg,8,44880,SZ,70908
2011,Finkenberg,9,26968,SZ,70908
2011,Finkenberg,10,19117,SZ,70908
2011,Finkenberg,11,12929,SZ,70908
2011,Finkenberg,12,32996,SZ,70908
2011,Fügen,1,78319,SZ,70909
2011,Fügen,2,80363,SZ,70909
2011,Fügen,3,66990,SZ,70909
2011,Fügen,4,22090,SZ,70909
2011,Fügen,5,17271,SZ,70909
2011,Fügen,6,38675,SZ,70909
2011,Fügen,7,57418,SZ,70909
2011,Fügen,8,66676,SZ,70909
2011,Fügen,9,40809,SZ,70909
2011,Fügen,10,21521,SZ,70909
2011,Fügen,11,8514,SZ,70909
2011,Fügen,12,40056,SZ,70909
2011,Fügenberg,1,38164,SZ,70910
2011,Fügenberg,2,38278,SZ,70910
2011,Fügenberg,3,33626,SZ,70910
2011,Fügenberg,4,10656,SZ,70910
2011,Fügenberg,5,4332,SZ,70910
2011,Fügenberg,6,9204,SZ,70910
2011,Fügenberg,7,16858,SZ,70910
2011,Fügenberg,8,19541,SZ,70910
2011,Fügenberg,9,11175,SZ,70910
2011,Fügenberg,10,7137,SZ,70910
2011,Fügenberg,11,3532,SZ,70910
2011,Fügenberg,12,20156,SZ,70910
2011,Gallzein,1,314,SZ,70911
2011,Gallzein,2,312,SZ,70911
2011,Gallzein,3,296,SZ,70911
2011,Gallzein,4,183,SZ,70911
2011,Gallzein,5,304,SZ,70911
2011,Gallzein,6,410,SZ,70911
2011,Gallzein,7,902,SZ,70911
2011,Gallzein,8,592,SZ,70911
2011,Gallzein,9,415,SZ,70911
2011,Gallzein,10,121,SZ,70911
2011,Gallzein,11,60,SZ,70911
2011,Gallzein,12,208,SZ,70911
2011,Gerlos,1,108533,SZ,70912
2011,Gerlos,2,110945,SZ,70912
2011,Gerlos,3,103386,SZ,70912
2011,Gerlos,4,16984,SZ,70912
2011,Gerlos,5,935,SZ,70912
2011,Gerlos,6,21580,SZ,70912
2011,Gerlos,7,50230,SZ,70912
2011,Gerlos,8,65676,SZ,70912
2011,Gerlos,9,34014,SZ,70912
2011,Gerlos,10,14864,SZ,70912
2011,Gerlos,11,1108,SZ,70912
2011,Gerlos,12,50703,SZ,70912
2011,Gerlosberg,1,16078,SZ,70913
2011,Gerlosberg,2,16942,SZ,70913
2011,Gerlosberg,3,13790,SZ,70913
2011,Gerlosberg,4,2423,SZ,70913
2011,Gerlosberg,5,892,SZ,70913
2011,Gerlosberg,6,2913,SZ,70913
2011,Gerlosberg,7,6727,SZ,70913
2011,Gerlosberg,8,7603,SZ,70913
2011,Gerlosberg,9,3076,SZ,70913
2011,Gerlosberg,10,1444,SZ,70913
2011,Gerlosberg,11,159,SZ,70913
2011,Gerlosberg,12,6465,SZ,70913
2011,Hainzenberg,1,20719,SZ,70914
2011,Hainzenberg,2,22904,SZ,70914
2011,Hainzenberg,3,18449,SZ,70914
2011,Hainzenberg,4,2347,SZ,70914
2011,Hainzenberg,5,1209,SZ,70914
2011,Hainzenberg,6,4080,SZ,70914
2011,Hainzenberg,7,8526,SZ,70914
2011,Hainzenberg,8,11177,SZ,70914
2011,Hainzenberg,9,5662,SZ,70914
2011,Hainzenberg,10,5662,SZ,70914
2011,Hainzenberg,11,343,SZ,70914
2011,Hainzenberg,12,8258,SZ,70914
2011,Hart im Zillertal,1,13664,SZ,70915
2011,Hart im Zillertal,2,13450,SZ,70915
2011,Hart im Zillertal,3,11188,SZ,70915
2011,Hart im Zillertal,4,960,SZ,70915
2011,Hart im Zillertal,5,2256,SZ,70915
2011,Hart im Zillertal,6,5146,SZ,70915
2011,Hart im Zillertal,7,9167,SZ,70915
2011,Hart im Zillertal,8,11844,SZ,70915
2011,Hart im Zillertal,9,5202,SZ,70915
2011,Hart im Zillertal,10,4883,SZ,70915
2011,Hart im Zillertal,11,583,SZ,70915
2011,Hart im Zillertal,12,6489,SZ,70915
2011,Hippach,1,39041,SZ,70916
2011,Hippach,2,44255,SZ,70916
2011,Hippach,3,35514,SZ,70916
2011,Hippach,4,6920,SZ,70916
2011,Hippach,5,3358,SZ,70916
2011,Hippach,6,12572,SZ,70916
2011,Hippach,7,23559,SZ,70916
2011,Hippach,8,26625,SZ,70916
2011,Hippach,9,14554,SZ,70916
2011,Hippach,10,5315,SZ,70916
2011,Hippach,11,543,SZ,70916
2011,Hippach,12,18228,SZ,70916
2011,Jenbach,1,3135,SZ,70917
2011,Jenbach,2,4105,SZ,70917
2011,Jenbach,3,2933,SZ,70917
2011,Jenbach,4,1012,SZ,70917
2011,Jenbach,5,2332,SZ,70917
2011,Jenbach,6,3350,SZ,70917
2011,Jenbach,7,3342,SZ,70917
2011,Jenbach,8,4136,SZ,70917
2011,Jenbach,9,3240,SZ,70917
2011,Jenbach,10,1149,SZ,70917
2011,Jenbach,11,1113,SZ,70917
2011,Jenbach,12,2033,SZ,70917
2011,Kaltenbach,1,40720,SZ,70918
2011,Kaltenbach,2,42308,SZ,70918
2011,Kaltenbach,3,36841,SZ,70918
2011,Kaltenbach,4,9653,SZ,70918
2011,Kaltenbach,5,1218,SZ,70918
2011,Kaltenbach,6,10019,SZ,70918
2011,Kaltenbach,7,16376,SZ,70918
2011,Kaltenbach,8,17537,SZ,70918
2011,Kaltenbach,9,10624,SZ,70918
2011,Kaltenbach,10,3256,SZ,70918
2011,Kaltenbach,11,137,SZ,70918
2011,Kaltenbach,12,19846,SZ,70918
2011,Mayrhofen,1,228451,SZ,70920
2011,Mayrhofen,2,221672,SZ,70920
2011,Mayrhofen,3,208155,SZ,70920
2011,Mayrhofen,4,79584,SZ,70920
2011,Mayrhofen,5,25576,SZ,70920
2011,Mayrhofen,6,88630,SZ,70920
2011,Mayrhofen,7,146628,SZ,70920
2011,Mayrhofen,8,167303,SZ,70920
2011,Mayrhofen,9,102610,SZ,70920
2011,Mayrhofen,10,55174,SZ,70920
2011,Mayrhofen,11,17203,SZ,70920
2011,Mayrhofen,12,109233,SZ,70920
2011,Pill,1,4639,SZ,70921
2011,Pill,2,4498,SZ,70921
2011,Pill,3,2991,SZ,70921
2011,Pill,4,857,SZ,70921
2011,Pill,5,993,SZ,70921
2011,Pill,6,2790,SZ,70921
2011,Pill,7,5494,SZ,70921
2011,Pill,8,6735,SZ,70921
2011,Pill,9,4384,SZ,70921
2011,Pill,10,970,SZ,70921
2011,Pill,11,340,SZ,70921
2011,Pill,12,3258,SZ,70921
2011,Ramsau im Zillertal,1,29522,SZ,70922
2011,Ramsau im Zillertal,2,31326,SZ,70922
2011,Ramsau im Zillertal,3,25860,SZ,70922
2011,Ramsau im Zillertal,4,6312,SZ,70922
2011,Ramsau im Zillertal,5,1261,SZ,70922
2011,Ramsau im Zillertal,6,8427,SZ,70922
2011,Ramsau im Zillertal,7,16636,SZ,70922
2011,Ramsau im Zillertal,8,17739,SZ,70922
2011,Ramsau im Zillertal,9,10246,SZ,70922
2011,Ramsau im Zillertal,10,2193,SZ,70922
2011,Ramsau im Zillertal,11,664,SZ,70922
2011,Ramsau im Zillertal,12,13197,SZ,70922
2011,Ried im Zillertal,1,33310,SZ,70923
2011,Ried im Zillertal,2,34075,SZ,70923
2011,Ried im Zillertal,3,28018,SZ,70923
2011,Ried im Zillertal,4,5719,SZ,70923
2011,Ried im Zillertal,5,2989,SZ,70923
2011,Ried im Zillertal,6,14129,SZ,70923
2011,Ried im Zillertal,7,20362,SZ,70923
2011,Ried im Zillertal,8,22033,SZ,70923
2011,Ried im Zillertal,9,14431,SZ,70923
2011,Ried im Zillertal,10,6977,SZ,70923
2011,Ried im Zillertal,11,1249,SZ,70923
2011,Ried im Zillertal,12,13740,SZ,70923
2011,Rohrberg,1,11016,SZ,70924
2011,Rohrberg,2,12096,SZ,70924
2011,Rohrberg,3,9862,SZ,70924
2011,Rohrberg,4,1564,SZ,70924
2011,Rohrberg,5,181,SZ,70924
2011,Rohrberg,6,1134,SZ,70924
2011,Rohrberg,7,2460,SZ,70924
2011,Rohrberg,8,3222,SZ,70924
2011,Rohrberg,9,1585,SZ,70924
2011,Rohrberg,10,399,SZ,70924
2011,Rohrberg,11,14,SZ,70924
2011,Rohrberg,12,4209,SZ,70924
2011,Schlitters,1,6596,SZ,70925
2011,Schlitters,2,6502,SZ,70925
2011,Schlitters,3,4523,SZ,70925
2011,Schlitters,4,1381,SZ,70925
2011,Schlitters,5,1106,SZ,70925
2011,Schlitters,6,2911,SZ,70925
2011,Schlitters,7,4070,SZ,70925
2011,Schlitters,8,4880,SZ,70925
2011,Schlitters,9,2576,SZ,70925
2011,Schlitters,10,1313,SZ,70925
2011,Schlitters,11,509,SZ,70925
2011,Schlitters,12,2792,SZ,70925
2011,Schwaz,1,3248,SZ,70926
2011,Schwaz,2,3147,SZ,70926
2011,Schwaz,3,2189,SZ,70926
2011,Schwaz,4,1947,SZ,70926
2011,Schwaz,5,2861,SZ,70926
2011,Schwaz,6,3072,SZ,70926
2011,Schwaz,7,3732,SZ,70926
2011,Schwaz,8,3925,SZ,70926
2011,Schwaz,9,3397,SZ,70926
2011,Schwaz,10,1774,SZ,70926
2011,Schwaz,11,2071,SZ,70926
2011,Schwaz,12,2242,SZ,70926
2011,Schwendau,1,46954,SZ,70927
2011,Schwendau,2,49323,SZ,70927
2011,Schwendau,3,42161,SZ,70927
2011,Schwendau,4,13678,SZ,70927
2011,Schwendau,5,3520,SZ,70927
2011,Schwendau,6,12980,SZ,70927
2011,Schwendau,7,22485,SZ,70927
2011,Schwendau,8,27664,SZ,70927
2011,Schwendau,9,16192,SZ,70927
2011,Schwendau,10,6879,SZ,70927
2011,Schwendau,11,979,SZ,70927
2011,Schwendau,12,20996,SZ,70927
2011,Stans,1,8610,SZ,70928
2011,Stans,2,7785,SZ,70928
2011,Stans,3,8005,SZ,70928
2011,Stans,4,6426,SZ,70928
2011,Stans,5,7367,SZ,70928
2011,Stans,6,7670,SZ,70928
